@RELATION song
@ATTRIBUTE pitches0-mean NUMERIC
@ATTRIBUTE pitches0-med NUMERIC
@ATTRIBUTE pitches0-var NUMERIC
@ATTRIBUTE pitches0-min NUMERIC
@ATTRIBUTE pitches0-max NUMERIC
@ATTRIBUTE pitches0-skw NUMERIC
@ATTRIBUTE pitches0-krt NUMERIC
@ATTRIBUTE pitches1-mean NUMERIC
@ATTRIBUTE pitches1-med NUMERIC
@ATTRIBUTE pitches1-var NUMERIC
@ATTRIBUTE pitches1-min NUMERIC
@ATTRIBUTE pitches1-max NUMERIC
@ATTRIBUTE pitches1-skw NUMERIC
@ATTRIBUTE pitches1-krt NUMERIC
@ATTRIBUTE pitches2-mean NUMERIC
@ATTRIBUTE pitches2-med NUMERIC
@ATTRIBUTE pitches2-var NUMERIC
@ATTRIBUTE pitches2-min NUMERIC
@ATTRIBUTE pitches2-max NUMERIC
@ATTRIBUTE pitches2-skw NUMERIC
@ATTRIBUTE pitches2-krt NUMERIC
@ATTRIBUTE pitches3-mean NUMERIC
@ATTRIBUTE pitches3-med NUMERIC
@ATTRIBUTE pitches3-var NUMERIC
@ATTRIBUTE pitches3-min NUMERIC
@ATTRIBUTE pitches3-max NUMERIC
@ATTRIBUTE pitches3-skw NUMERIC
@ATTRIBUTE pitches3-krt NUMERIC
@ATTRIBUTE pitches4-mean NUMERIC
@ATTRIBUTE pitches4-med NUMERIC
@ATTRIBUTE pitches4-var NUMERIC
@ATTRIBUTE pitches4-min NUMERIC
@ATTRIBUTE pitches4-max NUMERIC
@ATTRIBUTE pitches4-skw NUMERIC
@ATTRIBUTE pitches4-krt NUMERIC
@ATTRIBUTE pitches5-mean NUMERIC
@ATTRIBUTE pitches5-med NUMERIC
@ATTRIBUTE pitches5-var NUMERIC
@ATTRIBUTE pitches5-min NUMERIC
@ATTRIBUTE pitches5-max NUMERIC
@ATTRIBUTE pitches5-skw NUMERIC
@ATTRIBUTE pitches5-krt NUMERIC
@ATTRIBUTE pitches6-mean NUMERIC
@ATTRIBUTE pitches6-med NUMERIC
@ATTRIBUTE pitches6-var NUMERIC
@ATTRIBUTE pitches6-min NUMERIC
@ATTRIBUTE pitches6-max NUMERIC
@ATTRIBUTE pitches6-skw NUMERIC
@ATTRIBUTE pitches6-krt NUMERIC
@ATTRIBUTE pitches7-mean NUMERIC
@ATTRIBUTE pitches7-med NUMERIC
@ATTRIBUTE pitches7-var NUMERIC
@ATTRIBUTE pitches7-min NUMERIC
@ATTRIBUTE pitches7-max NUMERIC
@ATTRIBUTE pitches7-skw NUMERIC
@ATTRIBUTE pitches7-krt NUMERIC
@ATTRIBUTE pitches8-mean NUMERIC
@ATTRIBUTE pitches8-med NUMERIC
@ATTRIBUTE pitches8-var NUMERIC
@ATTRIBUTE pitches8-min NUMERIC
@ATTRIBUTE pitches8-max NUMERIC
@ATTRIBUTE pitches8-skw NUMERIC
@ATTRIBUTE pitches8-krt NUMERIC
@ATTRIBUTE pitches9-mean NUMERIC
@ATTRIBUTE pitches9-med NUMERIC
@ATTRIBUTE pitches9-var NUMERIC
@ATTRIBUTE pitches9-min NUMERIC
@ATTRIBUTE pitches9-max NUMERIC
@ATTRIBUTE pitches9-skw NUMERIC
@ATTRIBUTE pitches9-krt NUMERIC
@ATTRIBUTE pitches10-mean NUMERIC
@ATTRIBUTE pitches10-med NUMERIC
@ATTRIBUTE pitches10-var NUMERIC
@ATTRIBUTE pitches10-min NUMERIC
@ATTRIBUTE pitches10-max NUMERIC
@ATTRIBUTE pitches10-skw NUMERIC
@ATTRIBUTE pitches10-krt NUMERIC
@ATTRIBUTE pitches11-mean NUMERIC
@ATTRIBUTE pitches11-med NUMERIC
@ATTRIBUTE pitches11-var NUMERIC
@ATTRIBUTE pitches11-min NUMERIC
@ATTRIBUTE pitches11-max NUMERIC
@ATTRIBUTE pitches11-skw NUMERIC
@ATTRIBUTE pitches11-krt NUMERIC
@ATTRIBUTE timbre0-mean NUMERIC
@ATTRIBUTE timbre0-med NUMERIC
@ATTRIBUTE timbre0-var NUMERIC
@ATTRIBUTE timbre0-min NUMERIC
@ATTRIBUTE timbre0-max NUMERIC
@ATTRIBUTE timbre0-skw NUMERIC
@ATTRIBUTE timbre0-krt NUMERIC
@ATTRIBUTE timbre1-mean NUMERIC
@ATTRIBUTE timbre1-med NUMERIC
@ATTRIBUTE timbre1-var NUMERIC
@ATTRIBUTE timbre1-min NUMERIC
@ATTRIBUTE timbre1-max NUMERIC
@ATTRIBUTE timbre1-skw NUMERIC
@ATTRIBUTE timbre1-krt NUMERIC
@ATTRIBUTE timbre2-mean NUMERIC
@ATTRIBUTE timbre2-med NUMERIC
@ATTRIBUTE timbre2-var NUMERIC
@ATTRIBUTE timbre2-min NUMERIC
@ATTRIBUTE timbre2-max NUMERIC
@ATTRIBUTE timbre2-skw NUMERIC
@ATTRIBUTE timbre2-krt NUMERIC
@ATTRIBUTE timbre3-mean NUMERIC
@ATTRIBUTE timbre3-med NUMERIC
@ATTRIBUTE timbre3-var NUMERIC
@ATTRIBUTE timbre3-min NUMERIC
@ATTRIBUTE timbre3-max NUMERIC
@ATTRIBUTE timbre3-skw NUMERIC
@ATTRIBUTE timbre3-krt NUMERIC
@ATTRIBUTE timbre4-mean NUMERIC
@ATTRIBUTE timbre4-med NUMERIC
@ATTRIBUTE timbre4-var NUMERIC
@ATTRIBUTE timbre4-min NUMERIC
@ATTRIBUTE timbre4-max NUMERIC
@ATTRIBUTE timbre4-skw NUMERIC
@ATTRIBUTE timbre4-krt NUMERIC
@ATTRIBUTE timbre5-mean NUMERIC
@ATTRIBUTE timbre5-med NUMERIC
@ATTRIBUTE timbre5-var NUMERIC
@ATTRIBUTE timbre5-min NUMERIC
@ATTRIBUTE timbre5-max NUMERIC
@ATTRIBUTE timbre5-skw NUMERIC
@ATTRIBUTE timbre5-krt NUMERIC
@ATTRIBUTE timbre6-mean NUMERIC
@ATTRIBUTE timbre6-med NUMERIC
@ATTRIBUTE timbre6-var NUMERIC
@ATTRIBUTE timbre6-min NUMERIC
@ATTRIBUTE timbre6-max NUMERIC
@ATTRIBUTE timbre6-skw NUMERIC
@ATTRIBUTE timbre6-krt NUMERIC
@ATTRIBUTE timbre7-mean NUMERIC
@ATTRIBUTE timbre7-med NUMERIC
@ATTRIBUTE timbre7-var NUMERIC
@ATTRIBUTE timbre7-min NUMERIC
@ATTRIBUTE timbre7-max NUMERIC
@ATTRIBUTE timbre7-skw NUMERIC
@ATTRIBUTE timbre7-krt NUMERIC
@ATTRIBUTE timbre8-mean NUMERIC
@ATTRIBUTE timbre8-med NUMERIC
@ATTRIBUTE timbre8-var NUMERIC
@ATTRIBUTE timbre8-min NUMERIC
@ATTRIBUTE timbre8-max NUMERIC
@ATTRIBUTE timbre8-skw NUMERIC
@ATTRIBUTE timbre8-krt NUMERIC
@ATTRIBUTE timbre9-mean NUMERIC
@ATTRIBUTE timbre9-med NUMERIC
@ATTRIBUTE timbre9-var NUMERIC
@ATTRIBUTE timbre9-min NUMERIC
@ATTRIBUTE timbre9-max NUMERIC
@ATTRIBUTE timbre9-skw NUMERIC
@ATTRIBUTE timbre9-krt NUMERIC
@ATTRIBUTE timbre10-mean NUMERIC
@ATTRIBUTE timbre10-med NUMERIC
@ATTRIBUTE timbre10-var NUMERIC
@ATTRIBUTE timbre10-min NUMERIC
@ATTRIBUTE timbre10-max NUMERIC
@ATTRIBUTE timbre10-skw NUMERIC
@ATTRIBUTE timbre10-krt NUMERIC
@ATTRIBUTE timbre11-mean NUMERIC
@ATTRIBUTE timbre11-med NUMERIC
@ATTRIBUTE timbre11-var NUMERIC
@ATTRIBUTE timbre11-min NUMERIC
@ATTRIBUTE timbre11-max NUMERIC
@ATTRIBUTE timbre11-skw NUMERIC
@ATTRIBUTE timbre11-krt NUMERIC
@ATTRIBUTE loudmax-mean NUMERIC
@ATTRIBUTE loudmax-med NUMERIC
@ATTRIBUTE loudmax-var NUMERIC
@ATTRIBUTE loudmax-min NUMERIC
@ATTRIBUTE loudmax-max NUMERIC
@ATTRIBUTE loudmax-skw NUMERIC
@ATTRIBUTE loudmax-krt NUMERIC
@DATA
0.359037,0.27,0.076335,0.009,1.0,0.858516794657,-0.227848484497,0.415464,0.275,0.125637,0.008,1.0,0.675584205781,-1.11737798994,0.247222,0.14,0.0651364,0.005,1.0,1.60482135142,1.74781065888,0.356663,0.231,0.105393,0.005,1.0,0.80939495788,-0.69054236711,0.155974,0.102,0.029092,0.007,1.0,2.73806949053,8.88036585997,0.368834,0.235,0.112346,0.009,1.0,0.853672176982,-0.744157864426,0.388899,0.216,0.131231,0.009,1.0,0.740067267199,-1.07624687849,0.250075,0.179,0.0480912,0.008,1.0,1.69546437129,2.92811121516,0.510489,0.437,0.131826,0.007,1.0,0.187674496516,-1.54023337284,0.161307,0.121,0.0219954,0.006,1.0,2.6754470656,9.84781998984,0.178143,0.09,0.0509929,0.007,1.0,2.40400641811,5.35168188033,0.15985,0.089,0.0395583,0.005,1.0,2.58315172658,6.93488181638,36.8307,37.172,25.6063,0.0,49.047,-1.22563230218,6.16781944833,-62.0502,-59.374,4346.25,-233.324,171.13,-0.0630118259209,-0.035680151104,84.5239,83.33,2097.93,-54.304,202.652,-0.0843994085703,-0.232586322851,-7.67132,1.485,3200.04,-193.353,233.805,-0.278223829823,0.926610878266,-12.515,-15.518,1580.23,-123.23,78.661,0.0135234696055,-0.740347557432,17.4438,10.222,930.808,-50.067,120.839,0.759423331036,0.172121585137,-27.6744,-28.137,1074.65,-110.78,59.524,0.160334092188,-0.386923946483,-4.16697,-6.355,788.501,-91.407,134.138,0.819598284283,3.00762662305,19.8513,20.071,1444.34,-82.115,160.326,0.183596811443,0.512434599567,2.20293,1.852,532.185,-79.746,68.943,-0.0372253812183,0.674829101594,-2.71085,-0.206,517.037,-90.367,66.872,-0.771983430479,1.5874162305,2.00117,2.84,928.613,-96.9,76.006,-0.182622382861,-0.020807122971,-18.9828,-18.499,27.8141,-60.0,-8.507,-1.38177992209,7.86901916086
0.158231,0.1,0.030489,0.008,1.0,2.68030420848,8.4014703456,0.258594,0.1615,0.0656589,0.011,1.0,1.53426781588,1.53685520742,0.33737,0.178,0.113982,0.009,1.0,1.01988850197,-0.471144620655,0.285249,0.2005,0.0598474,0.013,1.0,1.53681060094,1.61032195355,0.157546,0.105,0.0271966,0.003,1.0,2.48271503699,7.89840571126,0.465564,0.4035,0.0875626,0.031,1.0,0.426863890105,-1.01310839627,0.560913,0.539,0.112861,0.039,1.0,0.0460734530577,-1.47483996541,0.192529,0.132,0.0329052,0.006,1.0,1.88787848561,3.92479910684,0.226543,0.1355,0.0550883,0.004,1.0,1.70824244545,2.39903580523,0.133225,0.08,0.027732,0.003,1.0,3.22099185476,11.8600450218,0.468797,0.435,0.0942345,0.011,1.0,0.262817086595,-1.21269793002,0.580634,0.587,0.140039,0.012,1.0,-0.0848407532211,-1.67622795194,43.2908,43.209,24.2486,0.0,55.083,-2.11896958609,16.2584293338,-28.056,-30.651,1333.99,-134.522,171.13,0.59588451363,1.56263609713,33.2787,19.6425,2304.46,-134.999,195.584,0.78140319776,0.625423993725,5.10248,8.2485,1470.75,-212.197,160.586,-0.42547541978,2.5488677507,-3.84349,-5.4395,584.487,-76.963,78.564,0.180782903508,0.168931648827,3.71951,-2.689,957.627,-76.733,122.838,0.77878702897,0.152253811329,-4.62448,-3.3335,543.376,-85.255,74.989,-0.118133743289,0.89338829749,-4.25787,-5.8885,495.885,-91.191,115.984,0.666838726406,1.97871668561,8.60938,8.0895,514.155,-70.946,108.54,0.234619210198,0.849673273562,1.45958,2.328,268.225,-51.612,59.577,-0.00328013248692,0.492975026318,-3.03134,-1.1305,338.963,-80.269,58.462,-0.678606222764,1.07724075442,-0.386322,-3.7785,441.634,-50.907,80.823,0.955106574833,1.23115715065,-12.7159,-12.8895,29.4639,-60.0,-2.138,-1.68537373635,12.4705502933
0.274998,0.125,0.0945727,0.004,1.0,1.29916543953,0.394049941208,0.320826,0.237,0.0781426,0.008,1.0,1.02557176261,0.117848726353,0.453279,0.347,0.120099,0.006,1.0,0.516320303649,-1.23650338826,0.15582,0.095,0.0332194,0.002,1.0,2.68924287506,8.00007320359,0.306856,0.174,0.097836,0.004,1.0,1.24242804127,0.149857617205,0.156012,0.089,0.0343824,0.004,1.0,2.49701680099,6.95899511266,0.354749,0.208,0.10824,0.002,1.0,1.00183370832,-0.471715624024,0.363218,0.187,0.128809,0.003,1.0,0.885158650928,-0.818027019239,0.197464,0.116,0.0471365,0.003,1.0,2.23264771196,4.98962878163,0.351164,0.219,0.110188,0.003,1.0,0.976228157154,-0.447358315278,0.146694,0.086,0.0221561,0.003,0.938,1.81317970961,3.80434474021,0.220542,0.105,0.0767361,0.002,1.0,1.94432550307,2.61750266455,44.5923,46.701,72.63,3.977,54.174,-2.98824676113,9.89081279428,-48.127,-54.089,2788.43,-212.208,156.404,0.785318678867,1.77758289382,38.7022,47.835,3077.92,-163.89,173.845,-0.944807879616,1.08118901729,15.9435,11.94,2495.04,-133.977,351.129,2.19853464572,11.3496354883,-33.046,-37.242,1293.87,-135.196,129.647,0.587615185772,1.0288031721,3.89736,-1.075,1151.14,-71.093,265.497,1.96284247906,9.51337914543,-24.8879,-24.293,553.721,-107.39,47.444,-0.163296918808,0.489335754751,-14.902,-14.023,678.637,-95.283,102.933,0.283567579519,1.62327762142,6.44956,8.846,356.647,-61.927,59.726,-0.267611111178,-0.104013124835,-2.99817,-1.347,373.629,-86.142,102.458,0.25724559601,3.2259804551,3.62953,3.936,293.676,-109.883,81.502,-0.602158909332,5.73287551793,-1.1234,-2.113,263.041,-49.355,53.44,0.276945132828,0.289205856363,-11.2944,-9.136,63.9903,-53.749,-3.534,-3.2459840945,11.8686131177
0.612954,0.609,0.0832433,0.061,1.0,-0.0500178268711,-1.29700077357,0.535651,0.535,0.0732743,0.023,1.0,0.135426775553,-1.05599340643,0.398029,0.358,0.0586724,0.018,1.0,0.65306992021,-0.372876939793,0.398622,0.361,0.0526974,0.032,1.0,0.620388531719,-0.305994116441,0.533388,0.507,0.0983729,0.031,1.0,0.163477032148,-1.3137825308,0.447313,0.402,0.0714784,0.023,1.0,0.523515023188,-0.677659666136,0.401638,0.359,0.0553043,0.024,1.0,0.682454847843,-0.259186192221,0.420463,0.373,0.0627725,0.033,1.0,0.737673248142,-0.257688866151,0.483554,0.443,0.0763027,0.024,1.0,0.355381679466,-0.93751797342,0.551873,0.532,0.0955238,0.017,1.0,0.0885807081493,-1.28161107436,0.446883,0.425,0.0600287,0.023,1.0,0.472918781636,-0.464618209253,0.503313,0.447,0.112386,0.019,1.0,0.233288044388,-1.37173041874,50.8983,52.557,21.8964,0.0,56.321,-2.68121543938,19.6407692005,17.6093,20.06,1271.28,-80.134,187.984,0.0162059649018,0.547583955673,32.172,39.901,1174.55,-115.021,149.866,-0.591206998689,0.560231451281,-1.42558,-0.725,875.391,-335.589,355.996,0.419214534396,51.4382606603,-25.2389,-22.994,518.118,-93.298,57.491,-0.196220019519,0.0260118563287,-13.9828,-17.83,603.598,-84.317,136.554,1.32186594907,4.14814717287,-0.067896,-2.176,411.441,-63.211,66.78,0.197193579278,0.0559854631718,0.802946,2.154,351.459,-85.431,121.901,-0.0731254351438,3.93427081245,-3.57936,-3.48,227.362,-45.171,50.526,0.186231451176,0.179053069072,0.72731,0.166,216.828,-56.064,86.132,0.0704703023375,2.53757627459,-0.745489,0.044,165.544,-122.321,48.931,-1.36768660473,11.4827547156,-3.31477,-3.807,167.99,-50.653,45.123,0.0663258607962,0.353272574205,-6.15522,-4.933,17.1508,-60.0,-1.376,-3.92428531413,39.0955483492
0.418787,0.32,0.0925178,0.012,1.0,0.757314150472,-0.673445849749,0.334793,0.293,0.0537374,0.017,1.0,0.780441553223,0.0818569343654,0.401062,0.337,0.0795751,0.023,1.0,0.774583743834,-0.410947978484,0.365269,0.268,0.0931288,0.01,1.0,0.97254358368,-0.25190614811,0.265981,0.238,0.0340753,0.012,1.0,1.00058346181,0.82268427644,0.504473,0.359,0.139611,0.02,1.0,0.330598633748,-1.59321450204,0.274877,0.244,0.042773,0.008,1.0,1.17438481163,1.42737727153,0.226697,0.156,0.0460828,0.016,1.0,2.07952761981,4.23866043993,0.205525,0.151,0.0322358,0.01,0.983,1.80628334429,3.08423693879,0.296807,0.214,0.0555362,0.02,1.0,1.31038859529,1.00685555492,0.38445,0.281,0.0949116,0.02,1.0,0.883208361204,-0.472090024825,0.451437,0.368,0.126925,0.007,1.0,0.403334758336,-1.33841599378,40.9137,41.671,26.0792,6.311,47.535,-3.13304947985,13.7450153042,41.1688,44.162,2794.55,-81.006,172.979,-0.106418847197,-0.667343702905,-7.81089,-7.015,2868.67,-145.012,155.887,0.0922378518172,-0.506509969712,1.3308,7.04,1655.21,-131.675,106.343,-0.565254974637,0.283334334191,15.8883,15.103,726.421,-77.996,118.901,0.00370864675967,0.496608917801,5.78251,3.529,1150.51,-89.402,209.764,0.559167146443,1.69228526689,9.81136,8.069,937.445,-117.482,87.922,0.0489400936271,0.196063466641,-13.4268,-15.164,925.879,-131.148,75.648,-0.0986138079318,0.898140209168,7.03905,5.68,416.631,-50.779,80.852,0.369814521105,0.513808267128,-3.88802,-4.242,738.701,-65.949,96.604,0.337545184636,0.504242355944,-9.42427,-9.218,358.799,-61.972,92.593,0.22252321808,1.2083261592,-1.74076,-2.617,394.312,-60.113,58.411,0.106351058972,0.206553254976,-14.2265,-13.247,23.8166,-49.608,-7.371,-3.42213428707,15.9288203204
0.575572,0.5385,0.0840666,0.032,1.0,0.0989817235178,-1.21378488378,0.543572,0.5245,0.0709437,0.016,1.0,0.111810533548,-0.820660679387,0.464803,0.438,0.0606196,0.019,1.0,0.528647648875,-0.324121224672,0.491716,0.436,0.0878675,0.01,1.0,0.47541711644,-0.957944725424,0.448836,0.4315,0.0563501,0.02,1.0,0.501968933583,-0.225774188587,0.460878,0.4165,0.070976,0.015,1.0,0.581048031149,-0.464425086907,0.500528,0.444,0.0810104,0.022,1.0,0.401042422842,-0.878315400193,0.514208,0.4675,0.075575,0.024,1.0,0.356731839959,-0.85524855898,0.412212,0.392,0.0528172,0.019,1.0,0.587304779873,-0.0850915201851,0.443494,0.386,0.069724,0.017,1.0,0.615109912565,-0.566733416566,0.447478,0.4095,0.0667755,0.017,1.0,0.513808034412,-0.540975540589,0.445089,0.404,0.0563244,0.036,1.0,0.541895754668,-0.387480301821,50.0498,51.9615,25.7345,22.532,54.903,-2.53666238299,7.38794451654,46.0626,52.1505,2349.69,-153.709,207.772,-0.851815192745,2.2385110671,54.0454,49.3335,1344.79,-25.457,301.177,2.74558579086,12.4247672689,-1.49374,-3.62,710.114,-123.198,136.693,0.617299337779,4.26707817885,-29.3692,-28.417,1081.93,-143.062,99.712,0.256807932679,1.78697244293,-13.8135,-19.2615,448.626,-62.242,116.59,1.88705310139,5.35780088271,-1.12562,-0.3865,378.604,-77.582,52.028,-0.392910930034,0.908842208907,6.03524,5.5435,537.222,-103.575,92.391,-0.0893231844502,2.22876644107,-7.26271,-6.498,412.24,-101.651,54.275,-0.641264119129,1.40037919774,1.3643,1.078,265.632,-63.869,52.154,-0.00923460137335,0.897026795388,-2.17697,-2.2455,111.65,-41.721,33.099,-0.0946344280596,1.26194443659,3.99199,4.2475,140.92,-29.632,50.596,0.127513382276,0.678800131471,-7.68243,-6.1625,21.5134,-34.339,-3.069,-2.97543072408,10.1476414263
0.478471,0.447,0.105944,0.007,1.0,0.171434033007,-1.4261959758,0.453701,0.439,0.105218,0.01,1.0,0.305963806151,-1.17540826139,0.27556,0.179,0.0625141,0.003,1.0,0.904283659189,-0.147497040117,0.299404,0.236,0.0807557,0.002,1.0,1.25415371512,0.755944394815,0.253482,0.211,0.0502827,0.001,1.0,1.28868649952,1.21742275131,0.259858,0.217,0.0463817,0.002,1.0,1.2961736883,1.40144436755,0.402789,0.27,0.106808,0.009,1.0,0.693990388693,-0.978583066363,0.345227,0.229,0.0874066,0.002,1.0,0.98144541507,-0.382541211149,0.477669,0.343,0.14282,0.008,1.0,0.318159133441,-1.54334962789,0.350203,0.209,0.104284,0.002,1.0,0.918929312265,-0.609917718425,0.393637,0.258,0.117271,0.006,1.0,0.721205951486,-0.978244747451,0.400391,0.163,0.166384,0.002,1.0,0.578000303276,-1.4474918446,45.7161,46.507,11.9864,20.45,51.866,-1.29953301492,3.49616343832,52.2015,55.441,3131.88,-164.78,237.964,-0.125363320371,0.785813275291,-34.0298,-40.05,1595.23,-148.662,184.986,1.16967953347,2.8191039136,32.8484,35.003,2128.35,-151.6,293.111,0.319246467572,1.35104685196,-6.84235,-10.166,583.913,-95.276,72.891,0.353288770436,0.246122453559,-19.3207,-21.879,1168.93,-192.145,125.652,0.42113004265,1.69099222007,16.5642,20.074,629.478,-95.342,100.89,-0.788664138147,1.65260899115,10.7829,12.247,495.456,-85.278,86.884,-0.407062097185,1.15176668994,-10.4987,-6.316,412.769,-99.879,35.064,-0.967774703601,1.26571598803,4.30357,4.205,368.756,-67.894,83.507,0.0972199860157,1.05453593539,7.28849,5.714,348.249,-84.154,120.457,0.730252690154,3.58915869197,2.32848,1.451,196.609,-42.63,72.94,0.751682708969,1.99578673893,-8.71364,-7.702,16.1604,-35.401,-2.644,-0.94231149238,0.939232775737
0.774151,0.9875,0.0788489,0.087,1.0,-0.837271463976,-0.75478527974,0.392681,0.325,0.0675044,0.036,1.0,0.783677666348,-0.326242342773,0.330986,0.2305,0.0778416,0.011,1.0,1.20009435877,0.38737887123,0.193597,0.15,0.0253169,0.006,1.0,1.7974296041,4.6028751091,0.245873,0.198,0.0336818,0.012,1.0,1.41486010626,2.55316354404,0.476461,0.374,0.0950263,0.04,1.0,0.638564112139,-1.00937748119,0.223104,0.1885,0.0244552,0.021,1.0,1.75130570577,4.4888442177,0.375435,0.305,0.0719651,0.03,1.0,1.11310228237,0.275988590255,0.208733,0.1635,0.0265779,0.017,1.0,1.8644988253,4.685845535,0.307347,0.213,0.0646323,0.012,1.0,1.26442717427,0.855670607174,0.340891,0.233,0.0775085,0.021,1.0,1.12608767709,0.226413775353,0.326982,0.288,0.0447998,0.018,1.0,0.855753579155,0.434687627151,50.4008,51.794,39.6134,0.0,56.829,-4.55025980592,24.6199536042,11.4218,7.734,1104.07,-140.503,171.13,0.682897038653,2.98451701398,27.6087,27.754,757.341,-127.235,102.576,-0.435922343005,1.23894875248,-6.05022,-5.2525,920.091,-101.167,389.27,3.09655411499,42.5866433695,-9.01426,-6.105,502.515,-90.533,66.055,-0.28620494556,0.359200102303,-4.74321,-6.924,576.711,-189.956,75.924,-0.34900369014,4.8694921826,-16.1941,-15.1745,369.099,-66.196,35.875,-0.142681268661,-0.254660174048,-0.373719,0.412,370.33,-85.767,88.784,-0.245275583619,1.5556075144,14.5303,12.0835,437.539,-48.739,88.422,0.518731718732,0.503762222395,-0.31639,0.316,250.974,-78.087,49.198,-0.462960459955,1.33176597085,-1.69065,-0.5405,197.743,-42.176,70.911,0.019327726776,1.04123317926,13.1717,12.4395,225.598,-31.286,78.092,0.418275907623,0.4601373126,-6.30626,-4.8695,38.6211,-60.0,-1.289,-4.93963322186,28.8465701234
0.318859,0.243,0.0605392,0.025,1.0,1.13281916131,0.509699876739,0.349953,0.295,0.0562023,0.022,1.0,0.979049662576,0.346409980493,0.485107,0.361,0.122588,0.031,1.0,0.484224477006,-1.360610223,0.286024,0.1985,0.0639451,0.016,1.0,1.58147217923,1.63265743664,0.194607,0.118,0.045173,0.011,1.0,2.30441124391,5.17875684209,0.206226,0.1415,0.0425334,0.009,1.0,1.78306190224,3.11993345567,0.263572,0.2145,0.0433054,0.011,1.0,1.65060778732,3.17763099053,0.455989,0.3205,0.136798,0.008,1.0,0.45775516164,-1.39980381248,0.339991,0.2415,0.0955545,0.009,1.0,1.0863111423,-0.0037997292745,0.318562,0.278,0.0628517,0.018,1.0,1.16391344254,0.957917886788,0.389451,0.2285,0.125219,0.013,1.0,0.716108044883,-1.05942424745,0.271438,0.1735,0.0701445,0.019,1.0,1.41879190747,0.952617758626,42.8768,43.6025,22.1957,0.0,51.513,-2.98589562937,23.1347688119,13.8292,15.8495,975.334,-72.37,171.13,0.131248826706,1.39565382531,-5.37934,-9.084,2499.74,-141.414,124.463,0.0696916699403,-0.502784592974,-0.823603,0.472,1933.28,-259.533,340.584,0.798879132337,11.2953051598,51.454,52.426,521.88,-18.59,105.375,-0.41289638241,0.016827399513,2.68563,-2.463,1257.48,-66.741,144.874,0.802415289912,0.752611255655,-3.3476,-2.1145,483.415,-80.29,56.84,-0.268706387037,0.000936010802041,11.1338,10.5935,345.952,-50.148,109.601,0.457420613366,1.52581742057,-16.2951,-17.121,318.594,-53.876,72.577,0.445983566105,0.731581467651,-1.56973,-1.874,459.677,-63.226,77.455,0.125820825898,-0.276822193972,-5.30326,-2.9135,258.835,-75.074,50.527,-0.767364734728,1.43664072207,-7.48314,-7.3095,187.647,-47.274,28.845,-0.194140950916,0.229904222688,-12.16,-10.9925,24.0894,-60.0,-3.629,-3.29721805844,27.9450450673
0.259495,0.185,0.0542125,0.009,1.0,1.62962012665,2.34851803295,0.312491,0.2235,0.0729634,0.007,1.0,1.25418197486,0.733484865375,0.336309,0.2835,0.0586386,0.01,1.0,0.953497206364,0.413605492141,0.522516,0.478,0.125501,0.007,1.0,0.168791392925,-1.49096494039,0.284684,0.195,0.0654667,0.007,1.0,1.35744267306,1.16082308003,0.287758,0.198,0.065707,0.006,1.0,1.299390497,0.921423036091,0.368887,0.2515,0.0980057,0.01,1.0,0.891560607642,-0.507321074231,0.408392,0.3155,0.0901136,0.01,1.0,0.729705216734,-0.665149389747,0.379823,0.256,0.106425,0.016,1.0,0.833233830877,-0.703894182479,0.382334,0.3175,0.0791634,0.01,1.0,0.733228239526,-0.454868459132,0.432129,0.3055,0.10734,0.014,1.0,0.701074100343,-0.970908379209,0.172412,0.1165,0.0338808,0.003,1.0,2.76964451258,8.33147005143,35.6246,36.5335,21.982,0.0,43.558,-1.39227003813,6.44706440107,-93.5208,-95.17,3172.27,-228.123,171.13,0.588240424699,1.08212712243,69.4216,67.724,3624.86,-103.836,276.841,0.13566984405,0.129283813045,4.16491,7.7885,2673.11,-295.897,220.279,-0.411862449236,4.33649838405,-56.5545,-54.115,1321.73,-177.34,57.491,-0.0337962125297,0.108817516502,11.6293,3.067,1392.05,-55.524,173.791,1.26646425715,2.02816367412,4.92705,4.7805,1095.32,-94.576,103.452,0.052317454927,0.343219251225,5.60718,4.0685,464.722,-64.556,172.66,1.32405528767,9.22774432125,14.472,14.1975,986.786,-73.639,110.749,-0.0378045277836,0.73963568655,2.73349,2.6505,316.825,-45.229,97.039,0.835485116263,3.76744830032,-2.59249,0.7125,504.682,-98.439,57.98,-0.684908790652,1.40183344555,11.7266,10.8135,526.889,-72.303,68.338,0.0340642076993,-0.027586948194,-20.7469,-19.4975,22.0903,-60.0,-14.039,-1.93708704911,10.1315587755
